,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated_x,quote,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated_y
30,3077,VeChain,VET,vechain,206,2017-08-22T00:00:00.000Z,86712634466.0,72511146418.0,85985041177.0,31,72511146418.0,1421804689.3818815,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.019608084544487852, 'volume_24h': 59463233.05423128, 'volume_change_24h': 2.5152, 'percent_change_1h': -0.61561708, 'percent_change_24h': -0.65872589, 'percent_change_7d': -6.72196568, 'percent_change_30d': -14.92983445, 'percent_change_60d': -18.22676587, 'percent_change_90d': -33.25722034, 'market_cap': 1421804689.3818815, 'market_cap_dominance': 0.1719, 'fully_diluted_market_cap': 1700268667.68, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.019608084544487852,59463233.05423128,2.5152,-0.61561708,-0.65872589,-6.72196568,-14.92983445,-18.22676587,-33.25722034,1421804689.3818815,0.1719,1700268667.68,,2022-11-16T19:24:00.000Z
31,2280,Filecoin,FIL,filecoin,251,2017-12-13T00:00:00.000Z,,321370648.0,321370648.0,32,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 4.298289185118373, 'volume_24h': 148276226.81310278, 'volume_change_24h': 25.9671, 'percent_change_1h': -0.50672117, 'percent_change_24h': -1.86621084, 'percent_change_7d': -0.46490278, 'percent_change_30d': -17.73368838, 'percent_change_60d': -26.75004754, 'percent_change_90d': -47.1256119, 'market_cap': 1381343980.7128835, 'market_cap_dominance': 0.1671, 'fully_diluted_market_cap': 1381343980.71, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",4.298289185118373,148276226.81310278,25.9671,-0.50672117,-1.86621084,-0.46490278,-17.73368838,-26.75004754,-47.1256119,1381343980.7128835,0.1671,1381343980.71,,2022-11-16T19:24:00.000Z
32,4066,Chiliz,CHZ,chiliz,290,2019-07-01T00:00:00.000Z,8888888888.0,6086972347.333258,8888888888.0,33,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.22678436571987262, 'volume_24h': 816935275.7956542, 'volume_change_24h': 28.383, 'percent_change_1h': -1.92622097, 'percent_change_24h': 6.50388325, 'percent_change_7d': 30.37067805, 'percent_change_30d': 23.29694172, 'percent_change_60d': 2.56564232, 'percent_change_90d': 2.26011692, 'market_cap': 1380430162.944377, 'market_cap_dominance': 0.1669, 'fully_diluted_market_cap': 2015861028.42, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.22678436571987262,816935275.7956542,28.383,-1.92622097,6.50388325,30.37067805,23.29694172,2.56564232,2.26011692,1380430162.944377,0.1669,2015861028.42,,2022-11-16T19:23:00.000Z
33,3155,Quant,QNT,quant,125,2018-08-10T00:00:00.000Z,14612493.0,12072738.0,14612493.080826,34,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 114.28227724848203, 'volume_24h': 60915759.40035214, 'volume_change_24h': -43.7213, 'percent_change_1h': -0.97094042, 'percent_change_24h': -4.28799751, 'percent_change_7d': -7.4945303, 'percent_change_30d': -42.40934321, 'percent_change_60d': 3.30041269, 'percent_change_90d': 1.42621608, 'market_cap': 1379699991.2642844, 'market_cap_dominance': 0.1668, 'fully_diluted_market_cap': 1669948976.32, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",114.28227724848203,60915759.40035214,-43.7213,-0.97094042,-4.28799751,-7.4945303,-42.40934321,3.30041269,1.42621608,1379699991.2642844,0.1668,1669948976.32,,2022-11-16T19:24:00.000Z
34,4558,Flow,FLOW,flow,103,2021-01-27T00:00:00.000Z,,1036200000.0,1368093963.0,35,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.2063653245594923, 'volume_24h': 32047107.43776922, 'volume_change_24h': 18.1393, 'percent_change_1h': -0.52005909, 'percent_change_24h': -2.94189713, 'percent_change_7d': -4.68703135, 'percent_change_30d': -20.6376166, 'percent_change_60d': -32.84564831, 'percent_change_90d': -54.79979423, 'market_cap': 1250035749.3085458, 'market_cap_dominance': 0.1511, 'fully_diluted_market_cap': 1650421117.7, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.2063653245594923,32047107.43776922,18.1393,-0.52005909,-2.94189713,-4.68703135,-20.6376166,-32.84564831,-54.79979423,1250035749.3085458,0.1511,1650421117.7,,2022-11-16T19:24:00.000Z
35,3897,OKB,OKB,okb,77,2019-04-30T00:00:00.000Z,,60000000.0,300000000.0,36,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 19.188154569072754, 'volume_24h': 14437772.05211271, 'volume_change_24h': -6.5608, 'percent_change_1h': -0.24437202, 'percent_change_24h': 2.23522555, 'percent_change_7d': 4.52259395, 'percent_change_30d': 13.69098859, 'percent_change_60d': 22.07660044, 'percent_change_90d': -8.13797731, 'market_cap': 1151289274.1443653, 'market_cap_dominance': 0.1392, 'fully_diluted_market_cap': 5756446370.72, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",19.188154569072754,14437772.05211271,-6.5608,-0.24437202,2.23522555,4.52259395,13.69098859,22.07660044,-8.13797731,1151289274.1443653,0.1392,5756446370.72,,2022-11-16T19:23:00.000Z
36,4642,Hedera,HBAR,hedera,119,2019-09-17T00:00:00.000Z,50000000000.0,22968168350.94327,50000000000.0,37,19389577881.0,911909765.2505739,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.047030924079278766, 'volume_24h': 18324678.5895671, 'volume_change_24h': -33.0105, 'percent_change_1h': -0.66297979, 'percent_change_24h': -2.84654612, 'percent_change_7d': 1.46089315, 'percent_change_30d': -23.89522962, 'percent_change_60d': -23.24562642, 'percent_change_90d': -36.19681058, 'market_cap': 1080214181.9533064, 'market_cap_dominance': 0.1306, 'fully_diluted_market_cap': 2351546203.96, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.047030924079278766,18324678.5895671,-33.0105,-0.66297979,-2.84654612,1.46089315,-23.89522962,-23.24562642,-36.19681058,1080214181.9533064,0.1306,2351546203.96,,2022-11-16T19:24:00.000Z
37,4172,Terra Classic,LUNC,terra-luna,370,2019-07-26T00:00:00.000Z,,6002679392602.898,6879808021708.959,38,6002181227004.066,1077047018.0525568,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.00017944260216717163, 'volume_24h': 162159691.76988313, 'volume_change_24h': 5.4818, 'percent_change_1h': -0.22640169, 'percent_change_24h': 0.00661942, 'percent_change_7d': -11.34873263, 'percent_change_30d': -31.90237537, 'percent_change_60d': -41.71851937, 'percent_change_90d': 88.42076899, 'market_cap': 1077136410.1839213, 'market_cap_dominance': 0.1302, 'fully_diluted_market_cap': 1234530653.83, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.00017944260216717163,162159691.76988313,5.4818,-0.22640169,0.00661942,-11.34873263,-31.90237537,-41.71851937,88.42076899,1077136410.1839213,0.1302,1234530653.83,,2022-11-16T19:24:00.000Z
38,8916,Internet Computer,ICP,internet-computer,137,2021-03-23T00:00:00.000Z,,273433308.3184096,488508776.41603994,39,273433315.7610869,1056136229.1329691,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 3.8625001719094505, 'volume_24h': 23764254.90637499, 'volume_change_24h': -26.4493, 'percent_change_1h': -0.37575577, 'percent_change_24h': -3.27513686, 'percent_change_7d': -2.5964733, 'percent_change_30d': -23.34050793, 'percent_change_60d': -38.60960273, 'percent_change_90d': -46.76105126, 'market_cap': 1056136200.3856269, 'market_cap_dominance': 0.1277, 'fully_diluted_market_cap': 1886865232.89, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",3.8625001719094505,23764254.90637499,-26.4493,-0.37575577,-3.27513686,-2.5964733,-23.34050793,-38.60960273,-46.76105126,1056136200.3856269,0.1277,1886865232.89,,2022-11-16T19:24:00.000Z
39,18679,Chain,XCN,chain,54,2022-03-09T16:10:43.000Z,53474611831.0,21472783889.0,53470523779.0,40,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0476482873848685, 'volume_24h': 17553521.59515163, 'volume_change_24h': 56.5229, 'percent_change_1h': -0.45078141, 'percent_change_24h': -3.1356807, 'percent_change_7d': 10.59980005, 'percent_change_30d': -25.29534693, 'percent_change_60d': -25.8177246, 'percent_change_90d': -42.62062957, 'market_cap': 1023141377.6962463, 'market_cap_dominance': 0.1237, 'fully_diluted_market_cap': 2547973672.32, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0476482873848685,17553521.59515163,56.5229,-0.45078141,-3.1356807,10.59980005,-25.29534693,-25.8177246,-42.62062957,1023141377.6962463,0.1237,2547973672.32,,2022-11-16T19:24:00.000Z
40,6892,MultiversX (Elrond),EGLD,elrond-egld,128,2020-09-04T00:00:00.000Z,31415926.0,23698587.66627489,23016298.0,41,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 42.0487473241808, 'volume_24h': 27168614.07909381, 'volume_change_24h': -2.4847, 'percent_change_1h': -0.54124488, 'percent_change_24h': -3.22105294, 'percent_change_7d': -2.95359506, 'percent_change_30d': -25.21057439, 'percent_change_60d': -17.13860461, 'percent_change_90d': -27.18073025, 'market_cap': 996495924.7191404, 'market_cap_dominance': 0.1205, 'fully_diluted_market_cap': 1321000334.33, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",42.0487473241808,27168614.07909381,-2.4847,-0.54124488,-3.22105294,-2.95359506,-25.21057439,-17.13860461,-27.18073025,996495924.7191404,0.1205,1321000334.33,,2022-11-16T19:24:00.000Z
41,1765,EOS,EOS,eos,492,2017-07-01T00:00:00.000Z,,1074354262.4188,1061006819.1993,42,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.9070119172052072, 'volume_24h': 130301072.59000179, 'volume_change_24h': -4.1943, 'percent_change_1h': -0.68514133, 'percent_change_24h': -2.31081557, 'percent_change_7d': -0.2556022, 'percent_change_30d': -13.77959619, 'percent_change_60d': -38.51184064, 'percent_change_90d': -38.43611664, 'market_cap': 974452119.3140622, 'market_cap_dominance': 0.1178, 'fully_diluted_market_cap': 962345829.25, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.9070119172052072,130301072.59000179,-4.1943,-0.68514133,-2.31081557,-0.2556022,-13.77959619,-38.51184064,-38.43611664,974452119.3140622,0.1178,962345829.25,,2022-11-16T19:24:00.000Z
42,3330,Pax Dollar,USDP,paxos-standard,78,2018-09-27T00:00:00.000Z,,945642940.11,945642940.11,43,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.9949566276547278, 'volume_24h': 3876174.43256237, 'volume_change_24h': -0.7156, 'percent_change_1h': 0.50264557, 'percent_change_24h': -0.31056957, 'percent_change_7d': -0.26997002, 'percent_change_30d': -0.49925896, 'percent_change_60d': -0.42582421, 'percent_change_90d': -0.62881352, 'market_cap': 940873710.6573473, 'market_cap_dominance': 0.1137, 'fully_diluted_market_cap': 940873710.66, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.9949566276547278,3876174.43256237,-0.7156,0.50264557,-0.31056957,-0.26997002,-0.49925896,-0.42582421,-0.62881352,940873710.6573473,0.1137,940873710.66,,2022-11-16T19:24:00.000Z
43,18876,ApeCoin,APE,apecoin-ape,210,2022-03-17T12:26:36.000Z,1000000000.0,306875000.0,1000000000.0,44,314218750.0,931917858.4602033,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 2.965825108973297, 'volume_24h': 115994562.6861103, 'volume_change_24h': -7.6185, 'percent_change_1h': 0.94675541, 'percent_change_24h': -0.29837623, 'percent_change_7d': -9.02780354, 'percent_change_30d': -34.27865021, 'percent_change_60d': -40.78572508, 'percent_change_90d': -51.72656714, 'market_cap': 910137580.3161806, 'market_cap_dominance': 0.1101, 'fully_diluted_market_cap': 2965825108.97, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",2.965825108973297,115994562.6861103,-7.6185,0.94675541,-0.29837623,-9.02780354,-34.27865021,-40.78572508,-51.72656714,910137580.3161806,0.1101,2965825108.97,,2022-11-16T19:24:00.000Z
44,5964,Trust Wallet Token,TWT,trust-wallet-token,91,2020-07-30T00:00:00.000Z,1000000000.0,416649900.0,999668148.0,45,416649900.0,898981516.2500277,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 2.157642462532759, 'volume_24h': 369275774.1962024, 'volume_change_24h': 27.7267, 'percent_change_1h': -1.26431427, 'percent_change_24h': 7.12482822, 'percent_change_7d': 104.71229266, 'percent_change_30d': 100.51572823, 'percent_change_60d': 118.75600506, 'percent_change_90d': 110.25920083, 'market_cap': 898981516.2500277, 'market_cap_dominance': 0.1087, 'fully_diluted_market_cap': 2157642462.53, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",2.157642462532759,369275774.1962024,27.7267,-1.26431427,7.12482822,104.71229266,100.51572823,118.75600506,110.25920083,898981516.2500277,0.1087,2157642462.53,,2022-11-16T19:23:00.000Z
45,2011,Tezos,XTZ,tezos,251,2017-10-06T00:00:00.000Z,,916375776.637048,937809439.407818,46,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.9740267735674296, 'volume_24h': 21691080.53519347, 'volume_change_24h': 13.2719, 'percent_change_1h': -0.93104401, 'percent_change_24h': -4.45869616, 'percent_change_7d': -10.13946719, 'percent_change_30d': -29.26796728, 'percent_change_60d': -36.88191624, 'percent_change_90d': -47.53057801, 'market_cap': 892574541.0931314, 'market_cap_dominance': 0.1079, 'fully_diluted_market_cap': 913451502.49, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.9740267735674296,21691080.53519347,13.2719,-0.93104401,-4.45869616,-10.13946719,-29.26796728,-36.88191624,-47.53057801,892574541.0931314,0.1079,913451502.49,,2022-11-16T19:23:00.000Z
46,2416,Theta Network,THETA,theta-network,131,2018-01-17T00:00:00.000Z,1000000000.0,1000000000.0,1000000000.0,47,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.8904226620665273, 'volume_24h': 18935223.62295464, 'volume_change_24h': -18.6906, 'percent_change_1h': -0.34020879, 'percent_change_24h': -3.63295904, 'percent_change_7d': -7.20240825, 'percent_change_30d': -11.0643248, 'percent_change_60d': -19.87018221, 'percent_change_90d': -36.06411008, 'market_cap': 890422662.0665274, 'market_cap_dominance': 0.1076, 'fully_diluted_market_cap': 890422662.07, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.8904226620665273,18935223.62295464,-18.6906,-0.34020879,-3.63295904,-7.20240825,-11.0643248,-19.87018221,-36.06411008,890422662.0665274,0.1076,890422662.07,,2022-11-16T19:24:00.000Z
47,6210,The Sandbox,SAND,the-sandbox,299,2020-08-05T00:00:00.000Z,3000000000.0,1499470108.2233226,3000000000.0,48,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.5794749239732961, 'volume_24h': 108308690.87315337, 'volume_change_24h': -30.4607, 'percent_change_1h': -0.49604899, 'percent_change_24h': -3.94804273, 'percent_change_7d': -7.44182735, 'percent_change_30d': -25.96627982, 'percent_change_60d': -35.16708303, 'percent_change_90d': -52.20268798, 'market_cap': 868905326.96294, 'market_cap_dominance': 0.1051, 'fully_diluted_market_cap': 1738424771.92, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.5794749239732961,108308690.87315337,-30.4607,-0.49604899,-3.94804273,-7.44182735,-25.96627982,-35.16708303,-52.20268798,868905326.96294,0.1051,1738424771.92,,2022-11-16T19:24:00.000Z
48,2563,TrueUSD,TUSD,trueusd,315,2018-03-06T00:00:00.000Z,,864588640.9297329,864588640.9297329,49,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.0012117572563868, 'volume_24h': 33820831.43860854, 'volume_change_24h': -10.4164, 'percent_change_1h': 0.06126086, 'percent_change_24h': 0.04740934, 'percent_change_7d': 0.14858338, 'percent_change_30d': 0.12494675, 'percent_change_60d': 0.12834507, 'percent_change_90d': 0.07691226, 'market_cap': 865636312.4891691, 'market_cap_dominance': 0.1047, 'fully_diluted_market_cap': 865636312.49, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.0012117572563868,33820831.43860854,-10.4164,0.06126086,0.04740934,0.14858338,0.12494675,0.12834507,0.07691226,865636312.4891691,0.1047,865636312.49,,2022-11-16T19:24:00.000Z
49,7278,Aave,AAVE,aave,448,2020-10-02T00:00:00.000Z,16000000.0,14093192.58056459,16000000.0,50,,,0.18733695,2022-11-16T19:24:00.000Z,"{'USD': {'price': 57.91862160586046, 'volume_24h': 84069231.41918786, 'volume_change_24h': -18.5169, 'percent_change_1h': -0.8342744, 'percent_change_24h': -5.04522007, 'percent_change_7d': -11.06123712, 'percent_change_30d': -26.51082913, 'percent_change_60d': -28.5238332, 'percent_change_90d': -41.73729727, 'market_cap': 816258288.2922406, 'market_cap_dominance': 0.0987, 'fully_diluted_market_cap': 926697945.69, 'tvl': 4357166587.51342, 'last_updated': '2022-11-16T19:24:00.000Z'}}",57.91862160586046,84069231.41918786,-18.5169,-0.8342744,-5.04522007,-11.06123712,-26.51082913,-28.5238332,-41.73729727,816258288.2922406,0.0987,926697945.69,4357166587.51342,2022-11-16T19:24:00.000Z
50,1966,Decentraland,MANA,decentraland,318,2017-09-17T00:00:00.000Z,,1855084191.7804768,2193539027.320146,51,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.4307282069423848, 'volume_24h': 74499625.37703124, 'volume_change_24h': -24.0886, 'percent_change_1h': -0.43917301, 'percent_change_24h': -4.27668155, 'percent_change_7d': -15.27596921, 'percent_change_30d': -32.95259034, 'percent_change_60d': -42.22442766, 'percent_change_90d': -55.72780963, 'market_cap': 799037087.6527678, 'market_cap_dominance': 0.0966, 'fully_diluted_market_cap': 944819132.1, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.4307282069423848,74499625.37703124,-24.0886,-0.43917301,-4.27668155,-15.27596921,-32.95259034,-42.22442766,-55.72780963,799037087.6527678,0.0966,944819132.1,,2022-11-16T19:23:00.000Z
51,3602,Bitcoin SV,BSV,bitcoin-sv,181,2018-11-09T00:00:00.000Z,21000000.0,19224801.64423905,19224801.64423905,52,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 38.15787367305442, 'volume_24h': 62274424.11038089, 'volume_change_24h': 11.4319, 'percent_change_1h': -0.5773944, 'percent_change_24h': -2.55953285, 'percent_change_7d': -1.60331231, 'percent_change_30d': -21.88738748, 'percent_change_60d': -27.14808376, 'percent_change_90d': -36.1048457, 'market_cap': 733577552.5304025, 'market_cap_dominance': 0.0887, 'fully_diluted_market_cap': 801315347.13, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",38.15787367305442,62274424.11038089,11.4319,-0.5773944,-2.55953285,-1.60331231,-21.88738748,-27.14808376,-36.1048457,733577552.5304025,0.0887,801315347.13,,2022-11-16T19:24:00.000Z
52,2087,KuCoin Token,KCS,kucoin-token,39,2017-10-24T00:00:00.000Z,170118638.0,98379860.95,145879861.0,53,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 7.339861328503862, 'volume_24h': 1439588.98691672, 'volume_change_24h': -41.8601, 'percent_change_1h': -0.71295834, 'percent_change_24h': -4.17294162, 'percent_change_7d': -10.23875877, 'percent_change_30d': -25.21154199, 'percent_change_60d': -20.31013561, 'percent_change_90d': -28.22980313, 'market_cap': 722094536.8904923, 'market_cap_dominance': 0.0873, 'fully_diluted_market_cap': 1248647212.31, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",7.339861328503862,1439588.98691672,-41.8601,-0.71295834,-4.17294162,-10.23875877,-25.21154199,-20.31013561,-28.22980313,722094536.8904923,0.0873,1248647212.31,,2022-11-16T19:24:00.000Z
53,2502,Huobi Token,HT,huobi-token,114,2018-02-03T00:00:00.000Z,500000000.0,153357694.25441208,500000000.0,54,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 4.697750169816561, 'volume_24h': 9661009.77698479, 'volume_change_24h': -22.3288, 'percent_change_1h': -0.1783497, 'percent_change_24h': -4.909488, 'percent_change_7d': -25.87080353, 'percent_change_30d': -41.00451978, 'percent_change_60d': 1.97232366, 'percent_change_90d': 1.61385501, 'market_cap': 720436134.2263407, 'market_cap_dominance': 0.0871, 'fully_diluted_market_cap': 2348875084.91, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",4.697750169816561,9661009.77698479,-22.3288,-0.1783497,-4.909488,-25.87080353,-41.00451978,1.97232366,1.61385501,720436134.2263407,0.0871,2348875084.91,,2022-11-16T19:24:00.000Z
54,19891,USDD,USDD,usdd,97,2022-05-02T08:07:12.000Z,,725332036.260168,725332036.260168,55,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.9835778843963511, 'volume_24h': 18165378.76781527, 'volume_change_24h': -56.8979, 'percent_change_1h': -0.04873531, 'percent_change_24h': -0.16361316, 'percent_change_7d': -0.1944847, 'percent_change_30d': -1.65638155, 'percent_change_60d': -1.58215414, 'percent_change_90d': -1.65185694, 'market_cap': 713420549.7096734, 'market_cap_dominance': 0.0863, 'fully_diluted_market_cap': 713420549.71, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.9835778843963511,18165378.76781527,-56.8979,-0.04873531,-0.16361316,-0.1944847,-1.65638155,-1.58215414,-1.65185694,713420549.7096734,0.0863,713420549.71,,2022-11-16T19:24:00.000Z
55,6783,Axie Infinity,AXS,axie-infinity,266,2020-08-31T00:00:00.000Z,270000000.0,96194370.51335599,270000000.0,56,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 7.041875147618366, 'volume_24h': 70006500.17491898, 'volume_change_24h': -19.1985, 'percent_change_1h': -0.34827658, 'percent_change_24h': -2.06806997, 'percent_change_7d': 4.20273647, 'percent_change_30d': -36.54192783, 'percent_change_60d': -45.82641775, 'percent_change_90d': -58.36658055, 'market_cap': 677388747.0587944, 'market_cap_dominance': 0.0819, 'fully_diluted_market_cap': 1901306289.86, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",7.041875147618366,70006500.17491898,-19.1985,-0.34827658,-2.06806997,4.20273647,-36.54192783,-45.82641775,-58.36658055,677388747.0587944,0.0819,1901306289.86,,2022-11-16T19:24:00.000Z
